route_long_name,route_short_name,agency_id,route_desc,route_type,route_id,route_url,route_color,route_text_color
TRYNEK TORUŃSKA - GLIWICE ZAJEZDNIA,A4N,1,Trynek Toruńska - Sikornik Osiedle - Gliwice Rybnicka - Gliwice Teatr - Wójtowa Wieś Dolnej Wsi - Gliwice Kościuszki - Gliwice Jasnogórska - Gliwice Park Mickiewicza - Gliwice Zwycięstwa - Gliwice Dworzec - Gliwice Dąbrowskiego - Gliwice Zajezdnia,3,1001,https://rj.metropoliaztm.pl/rozklady/3-A4N,000000,
TRYNEK TORUŃSKA - ŁABĘDY HUTA,126,1,Trynek Toruńska - Sikornik Osiedle - Gliwice Rybnicka - Gliwice Plac Piastów - Gliwice Centrum Przesiadkowe - Osiedle Kopernika Myśliwska - Osiedle Kopernika Pętla - Łabędy Huta,3,126,https://rj.metropoliaztm.pl/rozklady/3-126,00FFFF,80FFFF
TRYNEK TORUŃSKA - ŁABĘDY HUTA,186,1,Trynek Toruńska - Sikornik Osiedle - Gliwice Rybnicka - Gliwice Teatr - Wójtowa Wieś Dolnej Wsi - Gliwice Aleja Majowa - Gliwice Cmentarz Centralny - Osiedle Waryńskiego Pętla - Gliwice Zakład Opla - Stare Łabędy SSE - Łabędy Huta,3,186,https://rj.metropoliaztm.pl/rozklady/3-186,000000,80FFFF
TWORZEŃ HUTA KATOWICE - GRABOWA PĘTLA,609,1,Tworzeń Huta Katowice - Tworzeń Roździeńskiego - Łosień Szkoła - Łosień Poboczna - Łęka Remiza - Okradzionów Skrzyżowanie - Łazy Błędowskie Niegowonicka - Grabowa Pętla,3,609,https://rj.metropoliaztm.pl/rozklady/3-609,000000,FFFFFF
TWORZEŃ HUTA KATOWICE - KATOWICE PIOTRA SKARGI,807,1,Tworzeń Huta Katowice - Gołonóg Aleja Piłsudskiego - Dąbrowa Górnicza Centrum - Będzin Aleja Kołłątaja - Nowak-Mosty Będzin Arena - Pogoń Akademiki - Pogoń Klub Kiepury - Pogoń Grota-Roweckiego - Dąbrówka Mała Centrum Handlowe - Katowice Strefa Kultury - Katowice Piotra Skargi,3,807,https://rj.metropoliaztm.pl/rozklady/3-807,000000,FFFF80
TWORZEŃ HUTA KATOWICE - KATOWICE PIOTRA SKARGI,808,1,Tworzeń Huta Katowice - Gołonóg Osiedle Kasprzaka - Dąbrowa Górnicza Centrum - Zagórze Hala Sportowa - Zagórze Centrum - Zagórze Osiedle - Środula Osiedle - Sielec Osiedle Zamkowa - Sielec Wawel Kościół - Sosnowiec Dworzec PKP - Dąbrówka Mała Skrzyżowanie - Dąbrówka Mała Centrum Handlowe - Katowice Strefa Kultury - Katowice Piotra Skargi,3,808,https://rj.metropoliaztm.pl/rozklady/3-808,000000,FFFF80
TWORZEŃ HUTA KATOWICE - KATOWICE SĄDOWA,27,1,Tworzeń Huta Katowice - Gołonóg Osiedle Kasprzaka - Gołonóg Zakład Energetyczny - Dąbrowa Górnicza Centrum - Koszelew Kościół - Będzin Aleja Kołłątaja - Nowak-Mosty Będzin Arena - Os. Syberka Kościół - Piaski Centrum Handlowe - Czeladź Stare Miasto - Siemianowice Śląska - Wełnowiec Plac Alfreda - Wełnowiec Gnieźnieńska - Koszutka Słoneczna - Katowice Chorzowska - Katowice Sokolska - Katowice Sądowa,3,27,https://rj.metropoliaztm.pl/rozklady/3-27,FF0000,FF8080
TWORZEŃ HUTA KATOWICE - TUCZNAWA REMIZA,237,1,Tworzeń Huta Katowice - Gołonóg Swobodna - Ząbkowice Centrum - Tucznawa Remiza,3,237,https://rj.metropoliaztm.pl/rozklady/3-237,000000,8080FF
TWORZEŃ HUTA KATOWICE - TUCZNAWA REMIZA,640,1,Tworzeń Huta Katowice - Gołonóg Swobodna - Ząbkowice Centrum - Sikorka Pętla - Tucznawa Remiza,3,640,https://rj.metropoliaztm.pl/rozklady/3-640,000000,8080FF
TWORZEŃ HUTA KATOWICE - ZAWODZIE CENTRUM PRZESIADKOWE,18,1,Tworzeń Huta Katowice - Gołonóg Aleja Piłsudskiego - Dąbrowa Górnicza Centrum - Zagórze Hala Sportowa - Zagórze Centrum - Zagórze Centrum Przesiadkowe - Zagórze Osiedle - Zagórze Rondo Jana Pawła II - Dańdówka Skrzyżowanie - Dańdówka Osiedle - Niwka Pawiak - Niwka Fabryka - Niwka Kościół - Mysłowice Kościół - Mysłowice Bończyka - Wilhelmina Skrzyżowanie - Zawodzie Centrum Przesiadkowe,3,18,https://rj.metropoliaztm.pl/rozklady/3-18,000000,00FFFF
TWORZEŃ HUTA KATOWICE - ZĄBKOWICE OSIEDLE MŁODYCH HUTNIKÓW,639,1,Tworzeń Huta Katowice - Tworzeń Roździeńskiego - Ząbkowice Centrum - Ząbkowice Stadion - Ząbkowice Osiedle Młodych Hutników,3,639,https://rj.metropoliaztm.pl/rozklady/3-639,000000,FFFFFF
TYCHY DWORZEC PKP - BIERUŃ PLAC AUTOBUSOWY,31,1,Tychy Dworzec PKP - Tychy Begonii - Tychy Stoczniowców 70 - Tychy Skałka - Tychy Gen. Grota-Roweckiego - Tychy Urząd Miasta - Wygorzele Sportowa - Tychy Fiat Auto-Hit - Bieruń Plac Autobusowy,3,31,https://rj.metropoliaztm.pl/rozklady/3-31,00FFFF,
TYCHY DWORZEC PKP - MYSŁOWICE CENTRUM HANDLOWE,536,1,Tychy Dworzec PKP - Tychy Hotelowiec - Tychy Urząd Miasta - Tychy Lodowisko - Tychy Towarowa - Tychy Towarowa Rondo - Tychy LEAR - Kosztowy Rynek - Brzezinka Centrum - Brzęczkowice Ogródki Działkowe - Brzęczkowice Szkoła - Brzęczkowice Kościół - Mysłowice Dworzec PKP - Mysłowice Bończyka - Mysłowice Centrum Handlowe,3,536,https://rj.metropoliaztm.pl/rozklady/3-536,FF0000,
TYCHY DWORZEC PKP - MĄKOŁOWIEC ŁABĘDZIA,272,1,Tychy Dworzec PKP - Tychy Plac Baczyńskiego - Tychy Rynek - Mąkołowiec Łabędzia,3,272,https://rj.metropoliaztm.pl/rozklady/3-272,FF0000,
TYCHY DWORZEC PKP - RACHOWY OSIEDLE,262,1,Tychy Dworzec PKP - Tychy Hotelowiec - Tychy Urząd Miasta - Rachowy Osiedle,3,262,https://rj.metropoliaztm.pl/rozklady/3-262,40FF00,
TYCHY JANA PAWŁA II - OŚWIĘCIM DĄBROWSKIEGO KOŚCIÓŁ,686,1,Tychy Jana Pawła II - Tychy Urząd Miasta - Tychy Lodowisko - Tychy Towarowa - Tychy Towarowa Rondo - Tychy LEAR - Tychy Fiat Auto-Hit - Oświęcim Dąbrowskiego Kościół,3,686,https://rj.metropoliaztm.pl/rozklady/3-686,FF0000,8000FF
TYCHY LODOWISKO - IMIELIN WIADUKT,M108,1,Tychy Lodowisko - Tychy Szpital Wojewódzki - Tychy Fiat Auto-Hit - Imielin Wiadukt,3,1021,https://rj.metropoliaztm.pl/rozklady/3-M108,FF8000,400080
TYCHY MARII KONOPNICKIEJ - WYGORZELE SPORTOWA,131,1,Tychy Marii Konopnickiej - Tychy Dworzec PKP - Tychy Plac Baczyńskiego - Tychy Rynek - Tychy Kościuszki - Wartogłowiec Kościół - Wartogłowiec Pętla - Wygorzele Sportowa,3,131,https://rj.metropoliaztm.pl/rozklady/3-131,FF0000,8000FF
"TYCHY OSIEDLE ""Z1"" - GLIWICE CENTRUM PRZESIADKOWE",M18,1,"Tychy Osiedle ""Z1"" - Tychy Skałka - Tychy Stoczniowców 70 - Tychy Hotelowiec - Tychy Dworzec PKP - Mikołów Dworzec - Reta Hipermarket - Wygoda Skrzyżowanie - Paniówki Skrzyżowanie - Przyszowice Skrzyżowanie - Gliwice Górna - Gliwice Kujawska - Gliwice Plac Piastów - Gliwice Centrum Przesiadkowe",3,1031,https://rj.metropoliaztm.pl/rozklady/3-M18,000000,
TYCHY SIKORSKIEGO WIADUKT - KATOWICE DWORZEC,1N,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Lodowisko - Tychy Urząd Miasta - Tychy Gen. Grota-Roweckiego - Tychy Skałka - Tychy Stoczniowców 70 - Tychy Hotelowiec - Czułów Fabryka - Giszowiec Osiedle - Katowice Francuska - Katowice Dworzec",3,1089,https://rj.metropoliaztm.pl/rozklady/3-1N,FF0000,80FF80
TYCHY SIKORSKIEGO WIADUKT - MIKOŁÓW DWORZEC,268,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Skałka - Tychy Stoczniowców 70 - Tychy Hotelowiec - Tychy Dworzec PKP - Mikołów Dworzec",3,268,https://rj.metropoliaztm.pl/rozklady/3-268,FF0000,
TYCHY SIKORSKIEGO WIADUKT - MIKOŁÓW DWORZEC,75,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Lodowisko - Tychy Urząd Miasta - Tychy Hotelowiec - Tychy Dworzec PKP - Mikołów Dworzec",3,75,https://rj.metropoliaztm.pl/rozklady/3-75,FF0000,
TYCHY SIKORSKIEGO WIADUKT - TYCHY DWORZEC PKP,B,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Lodowisko - Tychy Szpital Wojewódzki - Tychy Edukacji - Tychy Hotelowiec - Tychy Dworzec PKP",11,1003,https://rj.metropoliaztm.pl/rozklady/11-B,FF0000,
TYCHY SIKORSKIEGO WIADUKT - TYCHY SIKORSKIEGO WIADUKT,E,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Gen. Grota-Roweckiego - Tychy Begonii - Tychy Stoczniowców 70 - Paprocany Pętla - Tychy Osiedle ""Z1"" - Tychy Sikorskiego Wiadukt",11,1006,https://rj.metropoliaztm.pl/rozklady/11-E,FF0000,
TYCHY SIKORSKIEGO WIADUKT - TYCHY SIKORSKIEGO WIADUKT,G,1,"Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Stoczniowców 70 - Tychy Hotelowiec - Tychy Gen. Grota-Roweckiego - Paprocany Pętla - Tychy Osiedle ""Z1"" - Tychy Sikorskiego Wiadukt",11,1008,https://rj.metropoliaztm.pl/rozklady/11-G,0000FF,
TYCHY SIKORSKIEGO WIADUKT - WILKOWYJE MURARSKA,21,1,Tychy Sikorskiego Wiadukt - Tychy Strefowa Centralna - Tychy LEAR - Tychy Towarowa - Tychy Lodowisko - Tychy Urząd Miasta - Tychy Kościuszki - Tychy Rynek - Tychy Hotelowiec - Tychy Dworzec PKP - Wilkowyje Murarska,3,21,https://rj.metropoliaztm.pl/rozklady/3-21,FF0000,
TYCHY SZPITAL WOJEWÓDZKI - BIERUŃ KWK PIAST,274,1,Tychy Szpital Wojewódzki - Tychy Lodowisko - Tychy Towarowa - Tychy Strefowa Centralna - Tychy Fiat Auto-Hit - Tychy Barwna Cmentarz - Bieruń KWK Piast,3,274,https://rj.metropoliaztm.pl/rozklady/3-274,A00000,400080
TYCHY SZPITAL WOJEWÓDZKI - CZUŁÓW FABRYKA,514,1,Tychy Szpital Wojewódzki - Tychy Urząd Miasta - Tychy Plac Baczyńskiego - Tychy Rynek - Tychy Kościuszki - Czułów Narcyzów - Czułów Fabryka,3,514,https://rj.metropoliaztm.pl/rozklady/3-514,0080FF,
TYCHY SZPITAL WOJEWÓDZKI - TYCHY DWORZEC PKP,H,1,Tychy Szpital Wojewódzki - Tychy Urząd Miasta - Tychy Gen. Grota-Roweckiego - Tychy Brama Słońca - Tychy Hotelowiec - Tychy Dworzec PKP,11,1009,https://rj.metropoliaztm.pl/rozklady/11-H,FF0000,
TYCHY TOWAROWA - LIGOTA AKADEMIKI,36,1,Tychy Towarowa - Tychy Skałka - Czułów Fabryka - Kostuchna Osiedle - Ligota Panewnicka - Ligota Akademiki,3,36,https://rj.metropoliaztm.pl/rozklady/3-36,008000,FFFFFF
TYCHY TOWAROWA - MĄKOŁOWIEC PĘTLA,273,1,Tychy Towarowa - Tychy Lodowisko - Tychy Urząd Miasta - Tychy Kościuszki - Tychy Rynek - Tychy Hotelowiec - Tychy Dworzec PKP - Mąkołowiec Pętla,3,273,https://rj.metropoliaztm.pl/rozklady/3-273,15EA45,
TYCHY TOWAROWA - TYCHY DWORZEC PKP,A,1,Tychy Towarowa - Tychy Skałka - Tychy Stoczniowców 70 - Tychy Hetmańska - Tychy Hotelowiec - Tychy Dworzec PKP,11,999,https://rj.metropoliaztm.pl/rozklady/11-A,FF0000,
TYCHY TOWAROWA - WILKOWYJE MURARSKA,137,1,Tychy Towarowa - Tychy Żółkiewskiego - Paprocany Pętla - Tychy Lodowisko - Tychy Urząd Miasta - Tychy Gen. Grota-Roweckiego - Tychy Jana Pawła II - Tychy Hotelowiec - Tychy Dworzec PKP - Wilkowyje Murarska,3,137,https://rj.metropoliaztm.pl/rozklady/3-137,FF0000,
TYCHY TOWAROWA - WILKOWYJE OBYWATELSKA,696,1,"Tychy Towarowa - Tychy Towarowa Rondo - Tychy LEAR - Tychy Strefowa Centralna - Tychy Sikorskiego Wiadukt - Tychy Osiedle ""Z1"" - Paprocany Pętla - Tychy Brama Słońca - Tychy Gen. Grota-Roweckiego - Tychy Kościuszki - Tychy Rynek - Tychy Hotelowiec - Tychy Dworzec PKP - Wilkowyje Obywatelska",3,696,https://rj.metropoliaztm.pl/rozklady/3-696,808080,
WARTOGŁOWIEC PĘTLA - WARTOGŁOWIEC PĘTLA,2,1,Wartogłowiec Pętla - Wartogłowiec Cmentarz - Tychy Edukacji - Tychy Szpital Wojewódzki - Tychy Urząd Miasta - Tychy Gen. Grota-Roweckiego - Tychy Skałka - Żwaków Cmentarz - Tychy Stoczniowców 70 - Tychy Plac Baczyńskiego - Tychy Rynek - Tychy Kościuszki - Wartogłowiec Pętla,3,2,https://rj.metropoliaztm.pl/rozklady/3-2,FF0000,
WARTOGŁOWIEC PĘTLA - WARTOGŁOWIEC PĘTLA,254,1,Wartogłowiec Pętla - Wartogłowiec Cmentarz - Tychy Kościuszki - Tychy Rynek - Tychy Begonii - Tychy Stoczniowców 70 - Żwaków Cmentarz - Tychy Brama Słońca - Tychy Gen. Grota-Roweckiego - Tychy Urząd Miasta - Tychy Szpital Wojewódzki - Tychy Edukacji - Wartogłowiec Pętla,3,254,https://rj.metropoliaztm.pl/rozklady/3-254,800040,
WEŁNOWIEC GPP BUSINESS PARK - OSIEDLE WITOSA KOSSUTHA NFZ,193,1,Wełnowiec GPP BUSINESS PARK - Wełnowiec Gnieźnieńska - Józefowiec Osiedle - Koszutka Iłłakowiczówny - Katowice Chorzowska - Katowice Sokolska - Katowice Sądowa - Katowice Dworzec - Katowice Kopernika Dworzec - Katowice AWF - Osiedle Witosa Centrum - Osiedle Witosa Kossutha NFZ,3,193,https://rj.metropoliaztm.pl/rozklady/3-193,000000,00FFFF
WEŁNOWIEC PLAC ALFREDA - BRYNÓW CENTRUM PRZESIADKOWE,T16,1,Wełnowiec Plac Alfreda - Wełnowiec Kościół - Koszutka Słoneczna - Katowice Rondo - Katowice Rynek - Katowice Plac Miarki - Katowice Kościuszki Szpital - Brynów Centrum Przesiadkowe,0,1054,https://rj.metropoliaztm.pl/rozklady/0-T16,000000,0080FF
WYGORZELE UŁAŃSKA - URBANOWICE SKLEP,531,1,Wygorzele Ułańska - Wygorzele Sportowa - Tychy Szpital Wojewódzki - Tychy Urząd Miasta - Tychy Gen. Grota-Roweckiego - Tychy Towarowa - Tychy Towarowa Rondo - Urbanowice Przejazd - Urbanowice Sklep,3,531,https://rj.metropoliaztm.pl/rozklady/3-531,80FF00,FF8080
ZABORZE PĘTLA - BYTOM PLAC SIKORSKIEGO,T5,1,Zaborze Pętla - Zaborze Skargi - Zaborze Skansen Luiza - Zabrze Plac Wolności - Zabrze Prof. Religi - Biskupice Kościół - Biskupice Pętla - Bobrek Ratusz - Szombierki Kościół - Bytom Plac Sikorskiego,0,1075,https://rj.metropoliaztm.pl/rozklady/0-T5,000000,FFFFFF
ZABRZE GOETHEGO - BIELSZOWICE PĘTLA,89,1,Zabrze Goethego - Zabrze Św. Floriana - Zaborze Agrestowa - Zaborze Wolności - Zaborze Skargi - Pawłów Kościół - Bielszowice Kopalnia - Bielszowice Pętla,3,89,https://rj.metropoliaztm.pl/rozklady/3-89,00FF00,FFFFFF
ZABRZE GOETHEGO - HALEMBA PĘTLA,198,1,Zabrze Goethego - Kończyce Cmentarz - Bielszowice Kopalnia - Halemba Solidarności - Halemba Pętla,3,198,https://rj.metropoliaztm.pl/rozklady/3-198,0080FF,FFFFFF
ZABRZE GOETHEGO - HELENKA ELZAB,81,1,Zabrze Goethego - Zabrze Plac Teatralny - Zabrze Przystankowa - Mikulczyce Plac Kroczka - Rokitnica Pętla - Helenka Kościół - Helenka ELZAB,3,81,https://rj.metropoliaztm.pl/rozklady/3-81,C0C0C0,FFFFFF
ZABRZE GOETHEGO - KATOWICE MICKIEWICZA,M24,1,Zabrze Goethego - Zaborze Skargi - Ruda Południowa - Świętochłowice Polna - Chorzów Racławicka - Osiedle Tysiąclecia ZOO - Katowice Chorzowska - Katowice Aleja Korfantego - Katowice Mickiewicza,3,1037,https://rj.metropoliaztm.pl/rozklady/3-M24,8000FF,
ZABRZE GOETHEGO - SIKORNIK WILGI,156,1,Zabrze Goethego - Zabrze Plac Teatralny - Zabrze Franciszkańska Kościół - Gliwice Zajezdnia - Gliwice Dąbrowskiego - Gliwice Centrum Przesiadkowe - Gliwice Dworcowa - Gliwice Rybnicka - Sikornik Osiedle - Sikornik Wilgi,3,156,https://rj.metropoliaztm.pl/rozklady/3-156,808040,FFFFFF
ZABRZE GOETHEGO - SZCZYGŁOWICE CENTRUM PRZESIADKOWE,47,1,Zabrze Goethego - Zabrze de Gaullea Ślęczka - Makoszowy Pętla - Przyszowice Skrzyżowanie - Przyszowice Kościół - Gierałtowice Kościół - Knurów Remiza - Knurów Wojska Polskiego - Knurów Centrum Przesiadkowe Szpitalna - Krywałd Zacisze - Szczygłowice Centrum Przesiadkowe,3,47,https://rj.metropoliaztm.pl/rozklady/3-47,000000,FFFFFF
ZABRZE GOETHEGO - ZABRZE GOETHEGO,234,1,Zabrze Goethego - Zabrze Św. Floriana - Zaborze Skargi - Zabrze Św. Floriana - Zabrze Goethego,3,234,https://rj.metropoliaztm.pl/rozklady/3-234,FF0080,FFFFFF
ZABRZE GOETHEGO - ZABRZE GOETHEGO,286,1,Zabrze Goethego - Zabrze Plac Teatralny - Zabrze Przystankowa - Osiedle Kopernika Bruno - Zabrze Franciszkańska Kościół - Zabrze Goethego,3,286,https://rj.metropoliaztm.pl/rozklady/3-286,000000,FFFFFF
ZABRZE GOETHEGO - ZABRZE GOETHEGO,706,1,Zabrze Goethego - Zabrze de Gaullea Ślęczka - Zabrze Goethego,3,706,https://rj.metropoliaztm.pl/rozklady/3-706,000000,FFFFFF
ZABRZE GOETHEGO - ZABRZE GOETHEGO,709,1,Zabrze Goethego - Zabrze Plac Teatralny - Zabrze Plac Teatralny - Zabrze Goethego,3,709,https://rj.metropoliaztm.pl/rozklady/3-709,000000,FFFFFF
ZABRZE GOETHEGO - ZABRZE GOETHEGO,720,1,Zabrze Goethego - Zabrze Plac Teatralny - Osiedle Kopernika Bruno - Zabrze Franciszkańska Kościół - Zabrze Plac Słowiański - Zabrze Matejki - Zabrze Goethego,3,720,https://rj.metropoliaztm.pl/rozklady/3-720,0080FF,FFFFFF
ZABRZE GOETHEGO - ŁABĘDY HUTA,32,1,Zabrze Goethego - Sośnica Apteka - Gliwice Górna - Gliwice Komag - Gliwice Piwna - Gliwice Centrum Przesiadkowe - Osiedle Kopernika Myśliwska - Osiedle Kopernika Pętla - Łabędy Huta,3,32,https://rj.metropoliaztm.pl/rozklady/3-32,000000,80FFFF
ZABRZE GOETHEGO - ŁABĘDY HUTA,32N,1,Zabrze Goethego - Sośnica Apteka - Gliwice Górna - Gliwice Komag - Gliwice Piwna - Gliwice Centrum Przesiadkowe - Osiedle Kopernika Myśliwska - Osiedle Kopernika Pętla - Łabędy Huta,3,1092,https://rj.metropoliaztm.pl/rozklady/3-32N,000000,80FFFF
ZAGÓRZE RONDO JANA PAWŁA II - KATOWICE PLAC WOLNOŚCI,T15,1,Zagórze Rondo Jana Pawła II - Zagórze Centrum Przesiadkowe - Środula Osiedle - Sielec Osiedle Zamkowa - Sielec Park - Sosnowiec Dworzec PKP - Sosnowiec Piłsudskiego/Sobieskiego - Szopienice Morawa - Szopienice Dwór - Burowiec - Zawodzie Zajezdnia - Zawodzie Centrum Przesiadkowe - Zawodzie Uniwersytet Ekonomiczny - Katowice Rynek /Teatr Śl./ - Katowice Dworzec PKP - Katowice Plac Wolności,0,1053,https://rj.metropoliaztm.pl/rozklady/0-T15,400080,80FFFF
ZAGÓRZE ZAJEZDNIA - BRZEZINKA PĘTLA,106,1,Zagórze Zajezdnia - Zagórze Centrum Przesiadkowe - Zagórze Osiedle - Środula Osiedle - Sosnowiec Dworzec PKP - Mysłowice Targ Miejski - Mysłowice Dworzec PKP - Brzęczkowice Kościół - Brzęczkowice Szkoła - Brzęczkowice Ogródki Działkowe - Brzezinka Centrum - Brzezinka Pętla,3,106,https://rj.metropoliaztm.pl/rozklady/3-106,000000,FFFF80
ZAGÓRZE ZAJEZDNIA - CZELADŹ RYNEK,723,1,Zagórze Zajezdnia - Zagórze Gwiezdna - Zagórze Rondo Jana Pawła II - Zagórze Osiedle - Środula Osiedle - Sielec Osiedle Zamkowa - Sielec Wawel Kościół - Sosnowiec Dworzec PKP - Pogoń Aleja Mireckiego - Piaski Skrzyżowanie - Czeladź Osiedle Słoneczne - Czeladź Muzeum - Czeladź Stare Miasto - Czeladź Rynek,3,723,https://rj.metropoliaztm.pl/rozklady/3-723,4080FF,FF80FF
ZAGÓRZE ZAJEZDNIA - OS. SYBERKA OŚR. ZDROWIA,90,1,Zagórze Zajezdnia - Będzin Aleja Kołłątaja - Os. Syberka Ośr. Zdrowia,3,90,https://rj.metropoliaztm.pl/rozklady/3-90,000000,FF8080
ZAGÓRZE ZAJEZDNIA - OSIEDLE BÓR PĘTLA,902N,1,Zagórze Zajezdnia - Kazimierz Górniczy Kopalnia - Ostrowy Górnicze Rondo - Porąbka Kopalnia - Zagórze Rondo Jana Pawła II - Zagórze Osiedle - Pogoń Grota-Roweckiego - Sosnowiec Dworzec PKP - Sielec Wawel Kościół - Sosnowiec Rondo Ludwik - Dańdówka Skrzyżowanie - Dańdówka Osiedle - Niwka Pawiak - Osiedle Bór Pętla,3,1103,https://rj.metropoliaztm.pl/rozklady/3-902N,000000,FF8080
ZAGÓRZE ZAJEZDNIA - SOSNOWIEC SZPITAL WOJEWÓDZKI,188,1,Zagórze Zajezdnia - Zagórze Gwiezdna - Zagórze Rondo Jana Pawła II - Zagórze Osiedle - Zagórze Centrum Przesiadkowe - Konstantynów Okrzei - Sielec Osiedle Zamkowa - Sielec Narutowicza - Sosnowiec Rondo Ludwik - Sosnowiec Dworzec PKP - Pogoń Kościół - Pogoń Akademiki - Sosnowiec Szpital Wojewódzki,3,188,https://rj.metropoliaztm.pl/rozklady/3-188,C080FF,FF8080
ZAGÓRZE ZAJEZDNIA - SOSNOWIEC SZPITAL WOJEWÓDZKI,299,1,Zagórze Zajezdnia - Zagórze Centrum Przesiadkowe - Zagórze Osiedle - Środula Osiedle - Sosnowiec Dworzec PKP - Sosnowiec Szpital Wojewódzki,3,299,https://rj.metropoliaztm.pl/rozklady/3-299,000000,FF80FF
ZAWODZIE BMC WIADUKT - BORKI PĘTLA,Z-70,1,Zawodzie BMC Wiadukt - Wilhelmina Skrzyżowanie - Szopienice Kościół - Borki Pętla,3,1088,https://rj.metropoliaztm.pl/rozklady/3-Z-70,000000,FFFFFF
ZAWODZIE CENTRUM PRZESIADKOWE - BIERUŃ POTOK STAWOWY,931,1,Zawodzie Centrum Przesiadkowe - Wilhelmina Skrzyżowanie - Mysłowice Bończyka - Mysłowice Dworzec PKP - Brzęczkowice Kościół - Brzęczkowice Szkoła - Brzęczkowice Ogródki Działkowe - Brzezinka Centrum - Hołdunów Imielińska - Lędziny Pomnik - Lędziny Droga do Górek - Bieruń Potok Stawowy,3,931,https://rj.metropoliaztm.pl/rozklady/3-931,FF0000,FFFFFF
ZAWODZIE CENTRUM PRZESIADKOWE - BYTOM PLAC SIKORSKIEGO,T7,1,Zawodzie Centrum Przesiadkowe - Zawodzie Uniwersytet Ekonomiczny - Katowice Rynek /Teatr Śl./ - Katowice Dworzec PKP - Katowice Sobieskiego - Załęże Dwór - Chorzów Batory Zajezdnia - Chorzów Batory Dworzec PKP - Świętochłowice Mijanka - Piaśniki Skrzyżowanie - Łagiewniki Targowisko - Bytom Łagiewnicka - Bytom Plac Sikorskiego,0,1077,https://rj.metropoliaztm.pl/rozklady/0-T7,000000,FFFFFF
ZAWODZIE CENTRUM PRZESIADKOWE - CHEŁM MAŁY PĘTLA,149,1,Zawodzie Centrum Przesiadkowe - Wilhelmina Skrzyżowanie - Mysłowice Bończyka - Mysłowice Dworzec PKP - Brzęczkowice Kościół - Brzęczkowice Szkoła - Brzęczkowice Ogródki Działkowe - Brzezinka Centrum - Kosztowy Rynek - Kosztowy Pętla - Chełm Mały Pętla,3,149,https://rj.metropoliaztm.pl/rozklady/3-149,FF0000,FFFFFF
ZAWODZIE CENTRUM PRZESIADKOWE - GOLCÓWKA ZPW,66,1,Zawodzie Centrum Przesiadkowe - Wilhelmina Skrzyżowanie - Mysłowice Bończyka - Mysłowice Dworzec PKP - Brzęczkowice Kościół - Brzęczkowice Szkoła - Brzęczkowice Ogródki Działkowe - Brzezinka Centrum - Kosztowy Rynek - Dziećkowice Kościół - Imielin Autostrada - Golcówka ZPW,3,66,https://rj.metropoliaztm.pl/rozklady/3-66,000000,FFFFFF
ZAWODZIE CENTRUM PRZESIADKOWE - KATOWICE DWORZEC,930,1,Zawodzie Centrum Przesiadkowe - Wilhelmina Skrzyżowanie - Katowice Strefa Kultury - Katowice Mickiewicza - Katowice Dworzec,3,930,https://rj.metropoliaztm.pl/rozklady/3-930,000000,
ZAWODZIE CENTRUM PRZESIADKOWE - WESOŁA KOPALNIA,76,1,Zawodzie Centrum Przesiadkowe - Wilhelmina Skrzyżowanie - Janów Janowska - Mysłowice Dworzec PKP - Brzęczkowice Kościół - Brzęczkowice Szkoła - Brzęczkowice Ogródki Działkowe - Brzezinka Centrum - Morgi Pukowca - Morgi Szkoła - Morgi Kościół - Larysz Storczyków - Wesoła Mostek - Wesoła Rynek - Wesoła Kopalnia,3,76,https://rj.metropoliaztm.pl/rozklady/3-76,000000,FFFFFF
ZAWODZIE ZAJEZDNIA - CHORZÓW RYNEK,T20,1,Zawodzie Zajezdnia - Zawodzie Centrum Przesiadkowe - Zawodzie Uniwersytet Ekonomiczny - Katowice Rynek /Teatr Śl./ - Katowice Dworzec PKP - Katowice Sobieskiego - Załęże Dwór - Chorzów Batory Zajezdnia - Chorzów Batory Dworzec PKP - Chorzów Rynek,0,1058,https://rj.metropoliaztm.pl/rozklady/0-T20,000000,80FFFF
ZGOŃ PĘTLA - BRYNÓW CENTRUM PRZESIADKOWE,29,1,Zgoń Pętla - Zawiść Skrzyżowanie - Kamionka Szkoła - Brynów Centrum Przesiadkowe,3,29,https://rj.metropoliaztm.pl/rozklady/3-29,009B00,400080
ZĄBKOWICE STADION - STRZEMIESZYCE ALEJA ZA REMIZĄ,903N,1,Ząbkowice Stadion - Ujejsce Skrzyżowanie - Trzebiesławice Kościół - Trzebiesławice Gródki - Tucznawa Remiza - Łosień Szkoła - Strzemieszyce Aleja Za Remizą,3,1104,https://rj.metropoliaztm.pl/rozklady/3-903N,000000,00FF80
