stop_name,stop_code,stop_id,stop_lat,stop_lon,stop_url
Katowice Dworzec,2469011-00102,5409,50.258495,19.017136,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00102/
Katowice Dworzec,2469011-00103,5408,50.258472,19.017658,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00103/
Katowice Dworzec,2469011-00104,5407,50.25844,19.018074,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00104/
Katowice Dworzec,2469011-00105,3687,50.258404,19.01849,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00105/
Katowice Dworzec,2469011-00106,5411,50.258274,19.018475,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00106/
Katowice Dworzec,2469011-00107,5412,50.25831,19.018053,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00107/
Katowice Dworzec,2469011-00108,5413,50.25834,19.017649,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00108/
Katowice Dworzec,2469011-00109,9753,50.258373,19.01723,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00109/
Katowice Dworzec,2469011-00110,5415,50.25841,19.0168,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00110/
Katowice Dworzec PKP,2469011-00201t,7106,50.25967,19.018797,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00201t/
Katowice Dworzec PKP,2469011-00202t,7105,50.259605,19.01751,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00202t/
Katowice Dąbrówki,2469011-07701,512,50.261745,19.009378,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07701/
Katowice Dąbrówki,2469011-07701t,513,50.26186,19.008831,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07701t/
Katowice Fabryka Porcelany,2469011-36801,5453,50.25425,19.061495,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-36801/
Katowice Francuska,2469011-08002,711,50.253056,19.027054,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08002/
Katowice Francuska Sąd,2469011-36701,6017,50.250942,19.026415,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-36701/
Katowice Francuska WORD,2469011-07301,402,50.2443,19.024555,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07301/
Katowice Francuska WORD,2469011-07302,403,50.24398,19.024565,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07302/
Katowice Graniczna,2469011-08101t,4482,50.257576,19.036575,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08101t/
Katowice Graniczna,2469011-08102t,4483,50.257618,19.03641,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08102t/
Katowice Green Park,2469011-36301,5442,50.25471,19.047476,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-36301/
Katowice Grundmanna,2469011-29601t,8811,50.262947,19.007854,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29601t/
Katowice Grundmanna,2469011-29602t,8812,50.26286,19.007662,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29602t/
Katowice Grundmanna Office Park,2469011-29701t,8809,50.26661,19.011007,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29701t/
Katowice Grundmanna Office Park,2469011-29702t,8810,50.266727,19.010803,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29702t/
Katowice Hutnicza,2469011-37001,5454,50.252216,19.056278,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-37001/
Katowice Jagiellońska,2469011-02001,3688,50.25406,19.02369,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02001/
Katowice Jordana,2469011-01901t,10606,50.25176,19.015085,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01901t/
Katowice Jordana,2469011-01901t,4547,50.251743,19.015182,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01901t/
Katowice Jordana,2469011-01902t,10602,50.251743,19.015182,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01902t/
Katowice Jordana,2469011-01902t,6882,50.25176,19.015085,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01902t/
Katowice Karłowicza [tech],2469011-26701t,6898,50.285492,19.017832,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-26701t/
Katowice Komenda Policji,2469011-08601,1270,50.246677,19.025541,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08601/
Katowice Komenda Policji,2469011-08602,1271,50.247185,19.025896,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08602/
Katowice Kopernika Dworzec,2469011-01601,1423,50.255005,19.014463,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01601/
Katowice Kopernika Dworzec,2469011-01602,9740,50.255264,19.01296,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01602/
Katowice Kościuszki Basen,2469011-21601t,8108,50.242477,19.00684,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-21601t/
Katowice Kościuszki Basen,2469011-21602t,8107,50.242737,19.007195,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-21602t/
Katowice Kościuszki Szpital,2469011-09301t,4550,50.24621,19.010178,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09301t/
Katowice Kościuszki Szpital,2469011-09302t,4551,50.246124,19.010279,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09302t/
Katowice Krasińskiego,2469011-08801,1488,50.25379,19.03465,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08801/
Katowice Mariacka,2469011-32501,5259,50.25713,19.028196,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-32501/
Katowice Meteorologów,2469011-08901,4776,50.24148,19.017323,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08901/
Katowice Meteorologów,2469011-08902,4777,50.241936,19.018278,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08902/
Katowice Mickiewicza,2469011-00701,3691,50.26102,19.018969,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00701/
Katowice Mickiewicza,2469011-00702,3692,50.260864,19.01929,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00702/
Katowice Mickiewicza Biurowce,2469011-10902,10156,50.263695,19.01249,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10902/
Katowice Mikołowska,2469011-01401,1715,50.254654,19.010483,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01401/
Katowice Mikołowska,2469011-01402,1716,50.252625,19.008692,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01402/
Katowice Mikołowska Sąd,2469011-01301,5253,50.25672,19.013004,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01301/
Katowice Mikołowska Sąd,2469011-01302,9759,50.256477,19.012703,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01302/
Katowice Osiedle Kopalni Wujek,2469011-09201,2018,50.2523,18.989862,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09201/
Katowice Osiedle Kopalni Wujek,2469011-09202,2019,50.25178,18.98952,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09202/
Katowice Piotra Skargi,2469011-00802,3697,50.26188,19.018658,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00802/
Katowice Piotra Skargi,2469011-00803,3698,50.262,19.0184,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00803/
Katowice Piotra Skargi,2469011-00804,5416,50.262154,19.018036,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00804/
Katowice Piotra Skargi,2469011-00831,8595,50.261265,19.019978,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00831/
Katowice Plac Miarki,2469011-01801,9744,50.254585,19.016737,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01801/
Katowice Plac Miarki,2469011-01801t,4544,50.254845,19.017853,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01801t/
Katowice Plac Miarki,2469011-01802,9742,50.254906,19.017607,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01802/
Katowice Plac Miarki,2469011-01802t,4545,50.254055,19.017141,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01802t/
Katowice Plac Miarki,2469011-01803,9741,50.255062,19.017767,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01803/
Katowice Plac Miarki,2469011-01803t,4546,50.25444,19.017672,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01803t/
Katowice Plac Miarki,2469011-01804,5425,50.255157,19.019045,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01804/
Katowice Plac Miarki,2469011-01805,9743,50.254528,19.019613,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01805/
Katowice Plac Wolności,2469011-01101,5424,50.260788,19.014292,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01101/
Katowice Plac Wolności,2469011-01101t,4443,50.259846,19.014786,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01101t/
Katowice Plac Wolności,2469011-01102,5243,50.260387,19.012833,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01102/
Katowice Plac Wolności,2469011-01103,5244,50.260254,19.014013,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01103/
Katowice Plac Wolności,2469011-01131,9785,50.260754,19.014116,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01131/
Katowice Porcelanowa,2469011-09901,3685,50.249687,19.048956,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09901/
Katowice Porcelanowa,2469011-09902,3686,50.251797,19.048626,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09902/
Katowice Porcelanowa,2469011-09903,7346,50.25089,19.047459,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-09903/
Katowice Porcelanowa Zakłady,2469011-36901,5455,50.252094,19.051983,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-36901/
Katowice Porcelanowa Zakłady,2469011-36902,5456,50.252052,19.053137,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-36902/
Katowice Powstańców Przychodnie,2469011-38301,5287,50.252167,19.023842,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-38301/
Katowice Rondo,2469011-00601t,3695,50.264404,19.023632,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00601t/
Katowice Rondo,2469011-00602t,3696,50.264366,19.02355,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00602t/
Katowice Rynek,2469011-00401t,4441,50.260147,19.022297,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00401t/
Katowice Rynek,2469011-00402t,4442,50.26007,19.022371,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00402t/
Katowice Rynek /Teatr Śl./,2469011-00303t,5040,50.259308,19.023079,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00303t/
Katowice Rynek /Teatr Śl./,2469011-00304t,5041,50.259388,19.0231,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00304t/
Katowice Rynek Teatr Śląski,2469011-00301t,10604,50.259254,19.023064,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00301t/
Katowice Rynek Teatr Śląski,2469011-00302t,10605,50.259388,19.0231,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00302t/
Katowice Skłodowskiej Dworzec,2469011-40701,9739,50.255962,19.01544,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-40701/
Katowice Skłodowskiej Dworzec,2469011-40702,9738,50.255764,19.015419,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-40702/
Katowice Skłodowskiej Dworzec,2469011-40703,9737,50.255566,19.015364,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-40703/
Katowice Skłodowskiej Dworzec,2469011-40704,9715,50.255234,19.015182,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-40704/
Katowice Sobieskiego,2469011-10301,4522,50.26034,19.011625,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10301/
Katowice Sobieskiego,2469011-10301t,4523,50.260345,19.0119,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10301t/
Katowice Sobieskiego,2469011-10302t,6889,50.260326,19.011889,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10302t/
Katowice Sokolska,2469011-00901,2706,50.263935,19.017982,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00901/
Katowice Sokolska,2469011-00901t,6864,50.265594,19.019903,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00901t/
Katowice Sokolska,2469011-00902,2707,50.264122,19.018187,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00902/
Katowice Sokolska,2469011-00902t,6865,50.265877,19.018337,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00902t/
Katowice Sokolska,2469011-00903,2708,50.264286,19.01838,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00903/
Katowice Sokolska,2469011-00905,2709,50.263577,19.017242,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-00905/
Katowice Stadion AWF,2469011-02201t,10607,50.24851,19.01222,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02201t/
Katowice Stadion AWF,2469011-02201t,4548,50.248577,19.012383,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02201t/
Katowice Stadion AWF,2469011-02202t,10603,50.248577,19.012383,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02202t/
Katowice Stadion AWF,2469011-02202t,6883,50.24851,19.01222,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-02202t/
Katowice Stadion Śląski,2469011-29831,8678,50.28686,18.968262,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-29831/
Katowice Strefa Kultury,2469011-08201,1182,50.26189,19.036758,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08201/
Katowice Strefa Kultury,2469011-08202,1183,50.262432,19.037262,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08202/
Katowice Strefa Kultury Muzeum Śląskie,2469011-32301,10664,50.263165,19.036018,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-32301/
Katowice Strefa Kultury Muzeum Śląskie,2469011-32302,10663,50.263184,19.035599,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-32302/
Katowice Strefa Kultury NOSPR,2469011-31001,5234,50.26356,19.027903,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-31001/
Katowice Strefa Kultury NOSPR,2469011-31002,5272,50.263256,19.028036,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-31002/
Katowice Stęślickiego,2469011-08301,5074,50.267475,19.013165,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08301/
Katowice Stęślickiego,2469011-08301t,5075,50.266945,19.014263,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08301t/
Katowice Stęślickiego,2469011-08302t,5077,50.26688,19.014248,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-08302t/
Katowice Szkolna,2469011-10701,3699,50.25873,19.026909,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-10701/
Katowice Szkoła Filmowa UŚ,2469011-07601,7342,50.257835,19.030777,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07601/
Katowice Szkoła Filmowa UŚ,2469011-07601t,4484,50.257866,19.030836,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07601t/
Katowice Szkoła Filmowa UŚ,2469011-07602t,4485,50.257954,19.030857,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-07602t/
Katowice Sądowa,2469011-01201A,7170,50.258785,19.011524,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01201A/
Katowice Sądowa,2469011-01201B,8231,50.258987,19.011244,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01201B/
Katowice Sądowa,2469011-01202A,7169,50.25863,19.01101,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01202A/
Katowice Sądowa,2469011-01202B,8192,50.258747,19.010622,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01202B/
Katowice Sądowa,2469011-01203,8036,50.26028,19.00927,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01203/
Katowice Uniwersytet Śląski,2469011-31101,5235,50.26151,19.025621,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-31101/
Katowice Zajezdnia [tech],2469011-90101,5142,50.264095,19.011824,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-90101/
Katowice Św. Jana,2469011-01701t,6878,50.257957,19.021608,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01701t/
Katowice Św. Jana,2469011-01702t,6879,50.25786,19.02148,https://rj.metropoliaztm.pl/rozklady/przystanek/2469011-01702t/
Kazdębie,2465011-05401,2844,50.333263,19.315054,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-05401/
Kazdębie,2465011-05402,2845,50.333267,19.315214,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-05402/
Kazdębie Brama nż,2465011-05301,4090,50.337345,19.310375,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-05301/
Kazdębie Brama nż,2465011-05302,4091,50.33737,19.310514,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-05302/
Kazdębie Strefa Ekonomiczna,2465011-22001,7360,50.329716,19.313166,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-22001/
Kazdębie Strefa Ekonomiczna,2465011-22002,7359,50.330284,19.313852,https://rj.metropoliaztm.pl/rozklady/przystanek/2465011-22002/
Kazimierz Górniczy Armii Krajowej,2475011-02801,1285,50.291767,19.25217,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02801/
Kazimierz Górniczy Armii Krajowej,2475011-02802,1286,50.291264,19.253298,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02802/
Kazimierz Górniczy Kopalnia,2475011-02901,1289,50.29302,19.238514,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02901/
Kazimierz Górniczy Kopalnia,2475011-02902,1290,50.292717,19.237602,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-02902/
Kazimierz Górniczy Park,2475011-21501,7140,50.297474,19.239372,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-21501/
Kazimierz Górniczy Park,2475011-21502,7534,50.29763,19.239405,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-21502/
Kazimierz Górniczy Park,2475011-21503,8574,50.29909,19.236217,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-21503/
Kazimierz Górniczy Poczta,2475011-03101,1292,50.29502,19.244919,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03101/
Kazimierz Górniczy Poczta,2475011-03102,1293,50.295063,19.243664,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03102/
Kazimierz Górniczy Poczta,2475011-03103,1294,50.295544,19.244984,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03103/
Kazimierz Górniczy Poczta,2475011-03104,8575,50.295,19.243706,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03104/
Kazimierz Górniczy Poczta,2475011-03105,7141,50.29572,19.243587,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03105/
Kazimierz Górniczy Pętla,2475011-03001,4435,50.290874,19.233133,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03001/
Kazimierz Górniczy Pętla,2475011-03001t,4436,50.290394,19.232494,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03001t/
Kazimierz Górniczy Pętla,2475011-03002,4437,50.29066,19.23207,https://rj.metropoliaztm.pl/rozklady/przystanek/2475011-03002/
Kazimierzówka,2401075-02401,4228,50.498882,19.223392,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02401/
Kazimierzówka,2401075-02402,4229,50.498882,19.22351,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02402/
Kazimierzówka Krzyż nż,2401075-02501,4230,50.5026,19.21947,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02501/
Kazimierzówka Krzyż nż,2401075-02502,4231,50.50215,19.220146,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02502/
Kazimierzówka Skrzyżowanie nż,2401075-02601,4226,50.491653,19.231207,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02601/
Kazimierzówka Skrzyżowanie nż,2401075-02602,4227,50.4916,19.23108,https://rj.metropoliaztm.pl/rozklady/przystanek/2401075-02602/
Kieleczka,2405082-00401,5816,50.52697,18.607986,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00401/
Kieleczka,2405082-00402,5815,50.526947,18.607819,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00402/
Kieleczka,2405082-00403,5806,50.52567,18.60841,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-00403/
Kieleczka Przejazd Kolejowy nż,2405082-03701,5807,50.533207,18.605112,https://rj.metropoliaztm.pl/rozklady/przystanek/2405082-03701/
