stop_id,stop_code_add,community_ids,stop_vehicle_type_ids,stop_attribute_ids,stop_long_name,city,street,voice_message_code
7142,"1",12,3,5,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
478,"1",46,3,2_3,"","Tychy","Katowicka",0
1306,"1",39,3,2,"","Kleszczów","Gliwicka",0
7035,"2",39,3,2,"","Rudno","Gliwicka",0
3202,"1",14,3,2_3,"","Gliwice","Warszawska",0
4257,"1",42,3,2,"","Brudzowice","Szkolna",0
6341,"1",46,3,2_3,"","Tychy","Towarowa",0
2075,"1",14,3,2_3,"","Gliwice","Czapli",0
3539,"1",41,3,2_3,"","Siemianowice Śląskie","Fryderyka Chopina",0
6238,"1",46,3_3,2_3,"","Tychy","Generała Grota-Roweckiego",0
3909,"2",23,3,2,"","Mierzęcice","Topolowa",0
3180,"2",29,3,2,"","Orzesze","Bukowina",0
2816,"1",5,3,2,"","Bytom","Strzelców Bytomskich",0
5336,"1",26,3,1,"","Mysłowice","Henryka Sienkiewicza",0
4097,"2",42,,1,"","Siewierz","Karsów",0
1618,"2",8,3,2_3,"","Chorzów","Michałowicka",0
4761,"1",14,3,2_3,"","Gliwice","Leona Wyczółkowskiego",0
6326,"1",46,3_3,2_3,"","Tychy","Generała Sikorskiego",0
8323,"1",21,3,2_3,"","Lędziny","Zawiszy Czarnego",0
4940,"1",13,3,1,"","Przyszowice","Polna",0
4524,"1",17,3,2_3,"","Katowice","Gliwicka",0
4010,"3",23,3,2,"","Mierzęcice","Źródlana",0
5494,"1",17,3,2,"","Katowice","Pstrągowa",0
6289,"1",46,3_3,2_3,"","Tychy","Wyszyńskiego",0
1464,"2",26,3,2_3,"","Mysłowice","Kosztowska",0
6755,"11/tech.",81,3,3_5,"","Oświęcim","Generała Jarosława Dąbrowskiego",0
1602,"2",12,3,2,"","Dąbrowa Górnicza","Limanowskiego",0
1066,"1",12,3,2_3,"","Dąbrowa Górnicza","Modrzewiowa",0
5337,"2",26,3,1,"","Mysłowice","Laryska",0
1521,"1",6,3,2_3,"","Będzin","Wisławy Szymborskiej",0
8473,"2",46,3,2,"","Tychy","Główna",0
3904,"2",23,3,2_3,"","Mierzęcice","Zawadzkiego",0
1382,"4",60,3,2,"","Tarnowskie Góry","Nowa",0
10035,"2",6,3,1,"","Będzin","Brzozowicka",0
3241,"2",17,3,2,"","Katowice","Agnieszki",0
3828,"2",51,3,2,"","Zbrosławice","Dworcowa",0
5933,"2",57,3,2,"","Toszek","Paczyńska",0
8302,"31",26,3,2_7,"","Mysłowice","Bernarda Świerczyny",0
2742,"2",41,3,1_3,"","Siemianowice Śląskie","Stara Szosa",0
6197,"1",46,3,2,"","Tychy","Zwierzyniecka",0
2915,"1",31,3,2_3_4,"","Piekary Śląskie","Bytomska",0
956,"1",,,6,"","<Żadna>","",0
1257,"1",24,,2_3,"","Mikołów","Katowicka",0
790,"2",34,3,2,"","Preczów","Polna",0
6570,"2",24,3,2,"","Mikołów","Mokierska",0
485,"3",17,3,2_3,"","Katowice","Dębowa",0
4763,"1",14,3,2,"","Gliwice","Gaudiego",0
3809,"2",49,3,1,"","Zabrze","Ofiar Katynia",0
1381,"2",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
5670,"1",38,3,2_3,"","Ruda Śląska","Pokoju",0
4728,"2t",49,2,2_3,"","Zabrze","Makoszowska",0
7398,"4",26,3,2,"","Mysłowice","Krasowska",0
4507,"2t",8,2,2_3,"","Chorzów","Katowicka",0
1037,"2",6,3,2_3,"","Będzin","Wolności",0
10005,"1",6,3,2_3,"","Będzin","Krośnieńska",0
4441,"1t",17,2,2_3_4,"","Katowice","Rynek",0
2181,"2",43,3,2_3,"","Sosnowiec","Piłsudskiego",0
5371,"3",26,3,2,"","Mysłowice","Krasowska",0
9418,"6t/tech",38,2,5,"","Ruda Śląska","Niedurnego",0
5201,"1",45,3,2_3,"","Sławków","Świętojańska",0
3415,"2",43,3,2_3_4,"","Sosnowiec","Braci Mieroszewskich",0
6402,"1",46,3,2,"","Tychy","Długa",0
5607,"1",49,3,2_3,"","Zabrze","Skargi",0
1858,"1",17,3,2,"","Katowice","Szopienicka",0
6301,"2",46,3_3,2,"","Tychy","Generała Sikorskiego",0
2881,"1",60,3,1,"","Tarnowskie Góry","Zagórska",0
863,"1",,,6,"","<Żadna>","",0
4967,"1",42,3,2_3,"","Podwarpie","",0
763,"2",38,,2_3_4,"","Ruda Śląska","Karola Goduli",0
5552,"1",47,3,2,"","Wojkowice","Maszyńsko",0
6284,"2",46,3_3,2_3_4,"","Tychy","Aleja Niepodległości",0
3190,"1",14,3,1_3,"","Gliwice","Pionierów",0
486,"1",17,3,2,"","Katowice","Dębowa",0
686,"2",26,3,2_3,"","Mysłowice","Długa",0
5269,"2",41,3,2_3,"","Siemianowice Śląskie","Henryka Krupanka",0
1678,"2",41,3,1_3,"","Siemianowice Śląskie","Maciejkowicka",0
6679,"1",,,6,"","<Żadna>","",0
2149,"2",14,3,2_3,"","Gliwice","Ignacego Daszyńskiego",0
5648,"1",23,3,1_3,"","Mierzęcice","Zawadzkiego",0
807,"1t",12,2,2_3_4,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
7123,"2",26,3,2,"","Mysłowice","Górnośląska",0
1546,"3",41,3,1,"","Siemianowice Śląskie","Marii Konopnickiej",0
5252,"1",52,3,1_3,"","Świerklaniec","Parkowa",0
5452,"1",17,3,2,"","Katowice","Dobrowolskiego",0
6445,"1",24,3,2,"","Mikołów","Krakowska",0
4978,"1",17,3,2_3,"","Katowice","Bohaterów Monte Cassino",0
4960,"1",,,6,"","<Żadna>","",0
8609,"1",12,3,2,"","Dąbrowa Górnicza","Młodych",0
600,"2t",12,2,2_3,"","Dąbrowa Górnicza","aleja Piłsudskiego",0
3576,"1",47,3,2_3,"","Wojkowice","Jana III Sobieskiego",0
2347,"1",7,3,1_3,"","Chełm Śląski","Chełmska",0
916,"1t",,,6,"","<Żadna>","",0
1726,"1",49,3,2_3,"","Zabrze","Składowa",0
7130,"2",26,3,1,"","Mysłowice","Józefa Wybickiego",0
5485,"1",17,3,2,"","Katowice","Bukszpanowa",0
1674,"2",41,3,2_3,"","Siemianowice Śląskie","Michałkowicka",0
6737,"1",,,6,"","<Żadna>","",0
3057,"1",6,3,2,"","Będzin","Dąbrowska",0
4853,"2",26,3,2,"","Mysłowice","Mikołaja Kopernika",0
4519,"2t",17,2,2_3,"","Katowice","Chorzowska",0
4867,"2",12,3,1_3,"","Dąbrowa Górnicza","Staszica",0
540,"1",17,3,2_3,"","Katowice","Strzelców Bytomskich",0
5776,"1",56,3,2,"","Tworóg","Chrobrego",0
5659,"2",38,3,2,"","Ruda Śląska","Zabrzańska",0
8496,"2",23,3,5,"","Mierzęcice","Mostowa",0
1326,"6",6,3,2_3,"","Będzin","Tadeusza Kościuszki",0
2655,"2",2,3,1,"","Siemonia","Wolności",0
4607,"1t",5,2,2,"","Bytom","Chorzowska",0
2254,"4",14,3,2,"","Gliwice","Pionierów",0
1319,"1",7,3,2,"","Chełm Śląski","Śląska",0
7386,"2",,,6,"","<Żadna>","",0
914,"1",,,6,"","<Żadna>","",0
3535,"2",41,3,2_3,"","Siemianowice Śląskie","Kapicy",0
634,"2",15,3,2_3,"","Imielin","Imielińska",0
4041,"1",12,3,2_3,"","Dąbrowa Górnicza","Morcinka",0
8694,"4",86,3,2,"","Żory","Mikołowska",0
5476,"4",43,3,2_3,"","Sosnowiec","Watta",0
1589,"1",17,3,2_3_4,"","Katowice","Panewnicka",0
5059,"2",5,3,2,"","Bytom","Celna",0
601,"1",49,3,2_3,"","Zabrze","Wolności",0
4983,"1",12,3,2,"","Dąbrowa Górnicza","Podłęknicka",0
1227,"1",17,3,2_3,"","Katowice","Oswobodzenia",0
4307,"1",53,3,2_3,"","Świętochłowice","Drogowa Trasa Średnicowa",0
4879,"1t",43,2,2_3,"","Sosnowiec","Małachowskiego",0
3675,"2",14,3,2_3,"","Gliwice","Toszecka",0
4093,"2",43,3,2_3,"","Sosnowiec","Sokolska",0
4819,"2",17,3,2_3,"","Katowice","Tysiąclecia",0
4111,"1",23,3,2_3,"","Mierzęcice","21 Stycznia",0
6852,"3",1,3,2_3,"","Bieruń","Bijasowicka",0
3519,"2",26,3,2_3,"","Mysłowice","Katowicka",0
376,"2",38,3,2_3,"","Ruda Śląska","Gwarecka",0
4806,"1",26,3,2,"","Mysłowice","Franciszka Kościelniaka",0
953,"1",,,6,"","<Żadna>","",0
10031,"1",6,3,2_3,"","Będzin","Wojciecha Kilara",0
479,"2",46,3,2_3,"","Tychy","Katowicka",0
3757,"1",11,3,2_3,"","Czerwionka-Leszczyny","Księdza Adolfa Pojdy",0
5525,"6",14,3,2,"","Gliwice","Rolników",0
310,"2",26,3,2_3_4,"","Mysłowice","Generała Jerzego Ziętka",0
1981,"2",52,3,2_3,"","Świerklaniec","Bytomska",0
2432,"1",41,3,2_3,"","Siemianowice Śląskie","Wiejska",0
348,"1",31,3,2_3,"","Piekary Śląskie","Bp. H. Bednorza",0
3958,"2",11,3,2_3,"","Czerwionka-Leszczyny","Księdza Adolfa Pojdy",0
2216,"2",8,3,2_3,"","Chorzów","Krzyżowa",0
6655,"1",48,3,2,"","Wyry","Pszczyńska",0
4881,"1",23,3,1_3,"","Mierzęcice","21 Stycznia",0
1975,"2",28,3,2,"","Ornontowice","Dworcowa",0
5117,"1",14,3,2,"","Gliwice","Gustawa Eiffela",0
681,"1",12,3,2,"","Dąbrowa Górnicza","Furmana",0
1616,"3",8,3,2,"","Chorzów","Brzezińska",0
4333,"2",43,3,2,"","Sosnowiec","Staszica",0
1195,"2t",12,2,2_3,"","Dąbrowa Górnicza","Sobieskiego",0
85,"1",17,3,2_3,"","Katowice","Mieszka I",0
1234,"2",15,3,2,"","Imielin","Zachęty",0
8675,"1",24,3,2,"","Mikołów","Zajęcy",0
3036,"1",5,3,2,"","Bytom","Kolonia Zygmunt",0
4526,"2",17,3,2_3,"","Katowice","Gliwicka",0
8484,"3t/wys",43,2,2_3,"","Sosnowiec","Rydza Śmigłego",0
2578,"3",38,3,2_3_4,"","Ruda Śląska","Wolności",0
9675,"3",43,3,1,"","Sosnowiec","Juliuszowska",0
643,"1",2,3,1,"","Siemonia","Wolności",0
4668,"2t",5,2,2_3,"","Bytom","Konstytucji",0
6403,"1",46,3,2_3,"","Tychy","Długa",0
6494,"1",54,3,2,"","Łaziska Górne","Mikołowska",0
3408,"2",43,3,2_3,"","Sosnowiec","Dworska",0
2925,"2",16,3,2_3,"","Jaworzno","Jaworznicka",0
2785,"2t",49,2,2_3,"","Zabrze","Wolności",0
1135,"1",38,3,2_3,"","Ruda Śląska","Kłodnicka",0
8021,"1",38,3,2,"","Ruda Śląska","Węglowa",0
3864,"2",30,3,2,"","Ożarowice","Dworcowa",0
870,"1",,,6,"","<Żadna>","",0
636,"2",26,3,2_3,"","Mysłowice","3 Maja",0
5951,"2",57,3,2,"","Toszek","Wiejska",0
2978,"1",6,3,1,"","Będzin","Sielecka",0
1209,"2",49,3,2_3,"","Zabrze","Korczoka",0
4108,"2",23,3,2_3,"","Mierzęcice","21 Stycznia",0
3830,"1",14,3,1_3,"","Gliwice","Chorzowska",0
3659,"1",6,3,2_3,"","Będzin","Małobądzka",0
260,"1",14,3,2_3,"","Gliwice","Rolników",0
2476,"2",34,3,2_3,"","Psary","Szkolna",0
2608,"1",15,3,2_3,"","Imielin","Imielińska",0
7358,"2",12,3,2,"","Dąbrowa Górnicza","Legionów Polskich",0
2042,"1",12,3,2_3,"","Dąbrowa Górnicza","Legionów Polskich",0
5339,"1",47,3,1,"","Wojkowice","Długosza",0
5298,"2",43,3,1_3,"","Sosnowiec","Kombajnistów",0
6106,"1",53,3,2_3,"","Świętochłowice","Drogowa Trasa Średnicowa",0
8616,"31",8,3,2_7,"","Chorzów","75 Pułku Piechoty",0
1523,"1",6,3,1,"","Będzin","Siemońska",0
9945,"1",12,3,2,"","Dąbrowa Górnicza","Konstytucji",0
5443,"1",17,3,1,"","Katowice","Gen. Grota-Roweckiego",0
8985,"2",60,,2,"","Tarnowskie Góry","Aleja Kwiatów",0
3637,"2",10,3,2_3,"","Czeladź","1 Maja",0
1235,"1",31,3,1_3,"","Piekary Śląskie","Jana Pawła II",0
6172,"5",46,3_3,2_3_4,"","Tychy","Dworcowa",0
7292,"3",49,3,2,"","Zabrze","Okrzei",0
7965,"1",56,3,2,"","Tworóg","Powstańców Śląskich",0
6302,"2",46,3_3,2_3,"","Tychy","Armii Krajowej",0
3548,"1",43,3,2,"","Sosnowiec","Kalinowa",0
4810,"1",26,3,2,"","Mysłowice","Piastów Śląskich",0
2612,"1",2,3,2,"","Sączów","Wolności",0
6470,"2",54,3,2,"","Łaziska Górne","Kopalniana",0
2038,"1",10,3,2_3,"","Czeladź","Dehnelów",0
1689,"2",5,3,2_3,"","Bytom","Francuska",0
3237,"2",17,3,2_3,"","Katowice","Słoneczna",0
2515,"2",60,3,2_3,"","Tarnowskie Góry","Gliwicka",0
649,"1",10,3,2_3,"","Czeladź","Będzińska",0
3976,"1",15,3,2,"","Imielin","Zachęty",0
6704,"1",21,3,2_3,"","Lędziny","Lipowa",0
680,"3/Tych",24,3,2_3_4,"","Mikołów","Prusa",0
7879,"1",59,3,2,"","Krupski Młyn","Tarnogórska",0
783,"1",34,3,2_3,"","Goląsza Dolna","Goląsza Dolna",0
2214,"2",49,3,2_3,"","Zabrze","Pawliczka",0
5470,"1",6,3,2,"","Będzin","sierż. Grzegorza Załogi",0
1229,"1",17,3,2_3,"","Katowice","Lwowska",0
48,"1",52,3,1,"","Świerklaniec","Parkowa",0
6591,"1",29,3,2_3,"","Orzesze","Gliwicka",0
5291,"3",8,3,2,"","Chorzów","Niedzwiedziniec",0
5530,"1",49,3,2,"","Zabrze","Moniuszki",0
10058,"5",6,3,2,"","Będzin","Małobądzka",0
2901,"2",42,3,2,"","Siewierz","Zagłębiowska",0
5135,"1",26,3,1,"","Mysłowice","Kosztowska",0
5196,"1",41,3,1,"","Siemianowice Śląskie","Chemiczna",0
1833,"2t",38,2,2_3_4,"","Ruda Śląska","Niedurnego",0
4417,"1t",43,2,2_3,"","Sosnowiec","Wojska Polskiego",0
4311,"2t",5,2,2_3_4,"","Bytom","Plac Sikorskiego",0
3911,"1",38,3,2_3,"","Ruda Śląska","Bytomska",0
4409,"1t",43,2,2_3,"","Sosnowiec","Piłsudskiego",0
8181,"1",14,3,2_3,"","Gliwice","Usługowa",0
1732,"2",49,3,2_3,"","Zabrze","Składowa",0
7874,"1",,,6,"","Chorzów","Oświęcimska",0
1644,"1",49,3,2_3,"","Zabrze","Legnicka",0
2996,"2",12,3,2,"","Dąbrowa Górnicza","Przelotowa",0
8479,"1t",43,2,2_3,"","Sosnowiec","Aleja Ignacego Paderewskiego",0
5851,"1",,,6,"","<Żadna>","",0
3038,"1",5,3,1,"","Bytom","Ostatnia",0
4755,"1/Byt",5,3,2_3,"","Bytom","Aleja Jana Nowaka-Jeziorańskiego",0
3193,"2",15,3,2,"","Imielin","Nowozachęty",0
1052,"2",10,3,2_3_4,"","Czeladź","Grodziecka",0
1254,"1",51,3,2,"","Zbrosławice","Gliwicka",0
6725,"1",26,3,2_3,"","Mysłowice","Katowicka",0
6396,"1",46,3,2_3,"","Tychy","Turyńska",0
3759,"1",24,3,2_3,"","Mikołów","Ludwika Spyry",0
7039,"2",39,3,1,"","Rudno","Gliwicka",0
1002,"1",,,6,"","<Żadna>","",0
4821,"2",6,3,1,"","Będzin","Odkrywkowa",0
328,"1",26,3,2,"","Mysłowice","Laryska",0
4609,"1",8,3,2_3,"","Chorzów","Katowicka",0
6269,"2",46,3,2,"","Tychy","Armii Krajowej",0
1378,"1",12,3,2,"","Dąbrowa Górnicza","Zakladowa",0
5887,"2",57,3,2,"","Toszek","Gliwicka",0
2783,"1t",49,2,2,"","Zabrze","Wolności",0
6299,"1",46,,2,"","Tychy","Harcerska",0
4009,"1",23,3,2_3,"","Mierzęcice","Czerwonego Zagłębia",0
977,"2",,,6,"","<Żadna>","",0
2362,"2",43,3,2_3,"","Sosnowiec","Orla",0
834,"1t",,,6,"","<Żadna>","",0
2600,"3",43,3,2,"","Sosnowiec","Stawowa",0
3992,"2",41,3,2_3,"","Siemianowice Śląskie","Witolda Budryka",0
1080,"2",21,3,2,"","Lędziny","Lipowa",0
1004,"1",,,6,"","<Żadna>","",0
8901,"1",12,3,2,"","Dąbrowa Górnicza","Laski",0
5894,"2",57,3,2,"","Toszek","Kotulińska",0
6753,"17",81,3,2_3,"","Oświęcim","Stanisława Konarskiego",0
7182,"2",14,3,1_3,"","Gliwice","Kujawska",0
674,"2",49,3,2_3,"","Zabrze","Mikulczycka",0
4478,"2",17,3,2_3,"","Katowice","1 Maja",0
62,"2",14,3,2_3,"","Gliwice","Tarnogórska",0
6300,"1",46,3_3,2,"","Tychy","Generała Sikorskiego",0
3198,"1",6,3,2_3,"","Będzin","Krakowska",0
6748,"1",81,3,2_3,"","Oświęcim","Generała Jarosława Dąbrowskiego",0
7978,"1",,,6,"","<Żadna>","",0
3474,"2",17,3,2_3,"","Katowice","Bohaterów Monte Cassino",0
1303,"1",39,3,1,"","Kleszczów","Osiedleńcza",0
7514,"4",38,3,2,"","Ruda Śląska","Piotra Niedurnego",0
6677,"2",29,3,2_3,"","Orzesze","Żorska",0
3915,"5",14,3,2_3,"","Gliwice","Ignacego Daszyńskiego",0
2227,"2",31,3,2_3,"","Piekary Śląskie","Bytomska",0
2712,"2",60,,2,"","Tarnowskie Góry","Słowackiego",0
4406,"4",43,3,2,"","Sosnowiec","DK 86",0
1157,"1",49,3,2,"","Zabrze","ELZAB",0
197,"2",49,3,2_3,"","Zabrze","Bytomska",0
7085,"1",38,3,2,"","Ruda Śląska","Szyb Walenty",0
764,"2t",38,2,2_3_4,"","Ruda Śląska","Karola Goduli",0
6549,"2",24,3,2,"","Mikołów","Reta",0
6527,"1",24,3,2_3,"","Mikołów","Grudniowa",0
5404,"1",12,3,2,"","Dąbrowa Górnicza","Ratanice",0
8833,"1",41,3,2,"","Siemianowice Śląskie","park Pszczelnik ",0
5703,"2",53,3,2,"","Świętochłowice","Szpitalna",0
624,"2",51,3,2,"","Zbrosławice","Wolności",0
1211,"1",26,3,2,"","Mysłowice","Juliana Tuwima",0
5680,"1",21,3,2,"","Lędziny","Goławiecka",0
856,"1",,,6,"","<Żadna>","",0
5740,"1",59,3,2,"","Krupski Młyn","Krasickiego",0
1177,"4",21,3,2_3,"","Chorzów","Pokoju",0
6329,"02/końcowy",46,3_3,2,"","Tychy","Strzelecka",0
6585,"1",28,3,2,"","Ornontowice","Działkowa",0
5425,"4",17,3,2,"","Katowice","Plac Miarki",0
708,"3",49,3,2_3,"","Zabrze","Grunwaldzka",0
8660,"2",49,3,2,"","Zabrze","Curie-Skłodowskiej",0
4320,"2t",17,2,2,"","Katowice","Sosnowiecka",0
1190,"1",17,3,2_3,"","Katowice","Chorzowska",0
8285,"1",14,3,2,"","Gliwice","Lotników",0
3489,"1",53,3,2_3,"","Świętochłowice","Wojska Polskiego",0
2423,"1",5,3,2,"","Bytom","Witczaka",0
4251,"1",42,3,2_3,"","Brudzowice","Główna",0
321,"2",7,3,2_3,"","<Żadna>","",0
250,"2",17,3,2_3_4,"","Katowice","Katowicka",0
5207,"1",6,3,2,"","Będzin","Stanisława Staszica",0
20,"2",43,3,2_3,"","Sosnowiec","Aleja Zagłębia Dąbrowskiego",0
582,"2",43,3,2_3,"","Sosnowiec","Kalinowa",0
1932,"2",17,3,2_3,"","Katowice","Tadeusza Kościuszki",0
6206,"1",46,3_3,2_3,"","Tychy","Jaśkowicka",0
815,"2",12,3,2_3,"","Dąbrowa Górnicza","Parkowa",0
2966,"2t",17,2,2_3,"","Katowice","Obrońców Westerplatte",0
7134,"4",43,3,2,"","Sosnowiec","KWK Kazimierz-Juliusz",0
9692,"2",26,3,2,"","Mysłowice","Towarowa",0
242,"2",2,3,1,"","Bobrowniki","Polna",0
2841,"2",12,3,2_3,"","Dąbrowa Górnicza","Grabocińska",0
3379,"2",12,3,2_3,"","Dąbrowa Górnicza","Związku Orła Białego",0
7955,"1",51,3,2,"","Zbrosławice","1 Maja",0
6444,"1",24,3,2,"","Mikołów","Żwirki i Wigury",0
2065,"2t",43,2,2_3,"","Sosnowiec","Piłsudskiego",0
6681,"4",1,3,2,"","Bieruń","Ekonomiczna",0
2079,"1",53,3,2_3,"","Świętochłowice","Bukowa",0
1509,"1",18,3,2_3,"","Knurów","Feliksa Michalskiego",0
2412,"1",5,3,2,"","Bytom","Powstańców Warszawskich",0
1093,"1",49,3,1,"","Zabrze","Witosa",0
5755,"1",56,3,2,"","Tworóg","Szkolna",0
4717,"1t",49,2,2_3,"","Zabrze","Lutra",0
5416,"4",17,3,2_3_4,"","Katowice","Piotra Skargi",0
2490,"1",8,3,2,"","Chorzów","Styczyńskiego",0
4538,"2t",8,2,2_3,"","Chorzów","Armii Krajowej",0
992,"1",,,6,"","<Żadna>","",0
5669,"2",55,3,2,"","Łazy","Dworcowa",0
2682,"1",21,3,2,"","Lędziny","Ułańska",0
5413,"8/Siem",17,3,2_3_4,"","Katowice","Dworcowa",0
3695,"1t",17,2,2_3,"","Katowice","Rondo im. Gen. Jerzego Ziętka",0
5048,"4t/wys",8,2,2,"","Chorzów","Armii Krajowej",0
6746,"18",81,3,2_3,"","Oświęcim","Legionów",0
4114,"2",23,3,2_3,"","Mierzęcice","Szkolna",0
7877,"3",6,3,1,"","Będzin","Siemońska",0
3199,"2",6,3,2,"","Będzin","Krakowska",0
5189,"2",48,3,2,"","Wyry","Pszczyńska",0
4399,"1t",43,2,2,"","Sosnowiec","Baczyńskiego",0
4234,"1",42,3,2,"","Brudzowice","Przykościelna",0
6252,"2",46,3_3,2_3,"","Tychy","Generała Sikorskiego",0
2794,"1",5,3,2_3,"","Bytom","Wojciechowskiego",0
4970,"2",42,3,2,"","Wojkowice Kościelne","Piastowska",0
5448,"3",42,3,2,"","Siewierz","Warszawska",0
1998,"2",43,3,2_3,"","Sosnowiec","Długa",0
2457,"1",34,3,1,"","Psary","Graniczna",0
2891,"2",14,3,2_3,"","Gliwice","Wincentego Styczyńskiego ",0
3494,"1",14,3,2,"","Gliwice","Portowa",0
5458,"1",6,3,1,"","Będzin","Brzozowicka",0
6503,"2",54,,2_3,"","Chorzów","Dworcowa",0
2958,"2t",5,2,2_3,"","Bytom","Zabrzańska",0
580,"2",43,3,1,"","Sosnowiec","Niwecka",0
3624,"2",45,3,2,"","Sławków","Kolejowa",0
4015,"1",42,3,1,"","Wojkowice Kościelne","Przeczycka",0
2287,"1/WP",14,3,2_3_4,"","Gliwice","Na piasku",0
1634,"2",43,3,2_3,"","Sosnowiec","Krakowska",0
161,"2",46,3,2_3,"","Tychy","Aleja Bielska",0
4929,"1",24,3,2_3,"","Mikołów","Przelotowa",0
3063,"1",6,3,1,"","Będzin","Bory",0
4868,"1",6,3,1,"","Będzin","Kazimierza Promyka",0
4431,"1t",43,2,2,"","Sosnowiec","Łukasiewicza",0
3427,"1",43,3,2_3,"","Sosnowiec","Lenartowicza",0
448,"2",55,3,2_3,"","Łazy","Piaski",0
6187,"2",46,3,2_3,"","Tychy","Tulipanów",0
6761,"18",83,3,2_3,"","Bojszowy","Bojszowska",0
1012,"1",,,6,"","<Żadna>","",0
5151,"1",41,3,2_3_4,"","Siemianowice Śląskie","Śląska",0
3948,"2",11,3,2_3,"","Stanowice","Wyzwolenia",0
6772,"12",83,3,1_3,"","Bojszowy","Kopalniana",0
6797,"14",83,3,2_3,"","Bojszowy","Barwna",0
2267,"1",17,3,2_3,"","Katowice","Radockiego",0
4855,"2",26,3,2,"","Mysłowice","Andrzeja Zielnioka",0
2372,"1",49,3,2_3,"","Zabrze","Krakowska",0
5352,"2",18,3,1_3,"","Knurów","Lignozy",0
935,"1",,,6,"","<Żadna>","",0
9791,"31",19,3,2_7,"","Kobiór","Centralna",0
1652,"2",34,3,1,"","Malinowice","Brzozowa",0
6694,"4",1,3,2,"","Bieruń","Krakowska",0
2133,"1",60,3,2_3,"","Tarnowskie Góry","Bytomska",0
6847,"2",24,3,2,"","Mikołów","Żwirki i Wigury",0
4258,"2",42,3,2,"","Brudzowice","Szkolna",0
1062,"2",34,3,1_3,"","Góra Siewierska","Tadeusza Kościuszki",0
7113,"1",6,3,2,"","Będzin","Prosta",0
4955,"1",49,3,2,"","Zabrze","Srebrna",0
9772,"31",46,3_3,2_3_7,"","Tychy","Harcerska",0
6111,"2",46,3_3,2_3_4,"","Tychy","Generała Grota-Roweckiego",0
2840,"1",12,3,2,"","Dąbrowa Górnicza","Grabocińska",0
4517,"1t",17,2,2_3,"","Katowice","Chorzowska",0
3676,"1",14,3,2,"","Gliwice","Chorzowska",0
5977,"1",56,3,2,"","Tworóg","Świniowicka",0
3760,"2",24,3,2_3,"","Mikołów","Ludwika Spyry",0
6094,"3",42,3,2,"","Wojkowice Kościelne","Karsów",0
5995,"4",30,,2,"","Ożarowice","Główna",0
2395,"2",43,3,2_3,"","Sosnowiec","Objazdowa",0
4998,"2",24,3,2,"","Mikołów","Korfantego",0
3824,"2",51,3,2,"","Zbrosławice","Mikulczycka",0
6077,"1",8,3,2,"","Chorzów","Kluczborska",0
8970,"1",5,3,2_3,"","Bytom","Łokietka",0
6207,"2",46,3,2,"","Tychy","Borowa",0
4676,"1t",49,2,2,"","Zabrze","Bytomska",0
1094,"2",49,3,1,"","Zabrze","Witosa",0
3777,"1",18,3,2_3,"","Knurów","Szpitalna",0
2753,"1",14,3,2_3,"","Gliwice","Łabędzka",0
1109,"4",49,3,1,"","Zabrze","Hagera",0
4768,"2",24,3,2_3,"","Mikołów","Krakowska",0
5029,"2",15,3,2,"","Imielin","Turystyczna",0
8994,"2",49,3,2_3,"","Zabrze","Chopina",0
1672,"2",41,3,2_3_4,"","Siemianowice Śląskie","Kościelna",0
2282,"1",5,3,1,"","Bytom","Plac Akademicki",0
5297,"1",43,3,1_3,"","Sosnowiec","Kombajnistów",0
7161,"4",56,3,2,"","Tworóg","Armii Krajowej",0
5125,"1",11,3,2,"","Czerwionka-Leszczyny","Marii Konopnickiej",0
235,"1",60,3,2_3,"","Tarnowskie Góry","Radzionkowska",0
1608,"2",31,3,2_3,"","Piekary Śląskie","Bytomska",0
6209,"1",46,3,2_3,"","Tychy","Myśliwska",0
2808,"2",34,3,1,"","Strzyżowice","1 Maja",0
1493,"3",6,3,2,"","Będzin","Małobądzka",0
4037,"1",12,3,2,"","Dąbrowa Górnicza","Ratanice",0
5692,"1",26,3,2_3,"","Mysłowice","Piastów Śląskich",0
4848,"1",2,3,2,"","Sączów","Kościuszki",0
639,"1",17,3,2_3,"","Katowice","Tadeusza Kościuszki",0
3352,"1",12,3,1,"","Dąbrowa Górnicza","Świętego Antoniego",0
4826,"1",13,3,2_3,"","Paniówki","Zabrska",0
1713,"1",49,3,1_3,"","Zabrze","Ofiar Katynia",0
2698,"1",14,3,2_3,"","Gliwice","Jesienna",0
343,"2",26,3,2_3,"","Mysłowice","Brzeźińska",0
252,"2",17,3,2_3,"","Katowice","Aleja Roździeńskiego",0
7189,"2",26,3,2,"","Mysłowice","Marii Konopnickiej",0
345,"2",31,3,1_3,"","Piekary Śląskie","Bp. H. Bednorza",0
9962,"1",49,3,2,"","Zabrze","Szyb Wschodni",0
8007,"2",,,6,"","<Żadna>","",0
2418,"2",34,3,2,"","Preczów","Polna",0
3819,"1",51,3,2,"","Zbrosławice","Mikulczycka",0
8810,"2t",17,,2,"","<Żadna>","",0
391,"2",41,3,2_3,"","Siemianowice Śląskie","aleja Młodych",0
4515,"2t",17,2,2_3,"","Katowice","Chorzowska",0
